300.20	9.5000001465451E-7
300.40	9.5000001465451E-7
300.60	8.2421402112232E-6
300.80	9.5000001465451E-7
301.00	5.029919975641E-6
301.20	9.5000001465451E-7
301.40	1.2727399735013E-5
301.60	1.148449973698E-5
301.80	1.5119499948923E-5
302.00	1.4785599887546E-5
302.20	9.5933201009757E-6
302.40	5.3382500482257E-6
302.60	1.1520100088092E-5
302.80	6.7996002144355E-6
303.00	9.5000001465451E-7
303.20	8.9581699285191E-6
303.40	1.4414999895962E-5
303.60	9.5000001465451E-7
303.80	7.7791601142962E-6
304.00	9.5000001465451E-7
304.20	1.7238600094061E-6
304.40	9.5000001465451E-7
304.60	9.5000001465451E-7
304.80	9.5000001465451E-7
305.00	6.4557298173895E-6
305.20	8.8804599727155E-6
305.40	3.013889909198E-6
305.60	4.2089100134035E-6
305.80	7.6853602877236E-6
306.00	2.066610068141E-5
306.20	2.3187499209598E-6
306.40	6.2682897805644E-6
306.60	9.5000001465451E-7
306.80	9.3934495453141E-6
307.00	7.5055099841848E-6
307.20	9.5000001465451E-7
307.40	2.8382798973325E-6
307.60	9.5000001465451E-7
307.80	6.6760999288817E-6
308.00	9.5000001465451E-7
308.20	1.0269100130245E-5
308.40	9.5000001465451E-7
308.60	9.5000001465451E-7
308.80	9.5000001465451E-7
309.00	6.4818500504771E-6
309.20	9.5000001465451E-7
309.40	9.5000001465451E-7
309.60	5.2076998144912E-6
309.80	3.8596299418714E-6
310.00	9.5000001465451E-7
310.20	9.5000001465451E-7
310.40	6.4505197769904E-6
310.60	2.8209799438628E-6
310.80	2.2868800897413E-6
311.00	9.5000001465451E-7
311.20	2.7444000352261E-6
311.40	9.5000001465451E-7
311.60	1.1168999662914E-5
311.80	2.948190058305E-6
312.00	9.6127996584983E-6
312.20	8.508450264344E-6
312.40	2.8008601020701E-6
312.60	6.2125400290824E-6
312.80	9.5000001465451E-7
313.00	2.0878399027424E-6
313.20	9.5000001465451E-7
313.40	9.5000001465451E-7
313.60	1.1405900295358E-5
313.80	9.5000001465451E-7
314.00	5.0361700232315E-6
314.20	9.6543099061819E-6
314.40	9.5000001465451E-7
314.60	9.5000001465451E-7
314.80	8.6521804405493E-6
315.00	9.5000001465451E-7
315.20	9.5000001465451E-7
315.40	9.5000001465451E-7
315.60	2.2140000055515E-6
315.80	6.5754697970988E-6
316.00	8.2888000179082E-6
316.20	9.5000001465451E-7
316.40	9.5000001465451E-7
316.60	1.0420099897601E-5
316.80	9.5000001465451E-7
317.00	1.7065300426111E-6
317.20	2.6811198949872E-6
317.40	9.5000001465451E-7
317.60	9.5000001465451E-7
317.80	9.5000001465451E-7
318.00	9.5000001465451E-7
318.20	9.5000001465451E-7
318.40	7.4717199822771E-6
318.60	9.5000001465451E-7
318.80	4.4571997932508E-6
319.00	1.1065700164181E-5
319.20	1.0668500181055E-5
319.40	4.1094699554378E-6
