300.00	2.0335899080237E-6
301.00	5.6090300404321E-7
302.00	9.9999999392253E-9
303.00	9.9999999392253E-9
304.00	1.4309999869511E-6
305.00	9.9999999392253E-9
306.00	8.9693102722777E-8
307.00	9.9999999392253E-9
308.00	2.5417199367439E-7
309.00	9.9999999392253E-9
310.00	9.9999999392253E-9
311.00	7.0664901841155E-7
312.00	3.6471399766924E-7
313.00	9.9999999392253E-9
314.00	9.7743600235844E-7
315.00	8.9220202426077E-7
316.00	9.9999999392253E-9
317.00	9.9999999392253E-9
318.00	5.7461198821329E-7
319.00	9.9999999392253E-9
320.00	1.3081799465908E-7
321.00	2.5295000227743E-7
322.00	5.3663899990397E-8
323.00	1.1734599780766E-7
324.00	5.7524800922693E-7
325.00	2.8527898621178E-7
326.00	9.9999999392253E-9
327.00	9.9999999392253E-9
328.00	9.9999999392253E-9
329.00	9.9999999392253E-9
330.00	9.9999999392253E-9
331.00	9.9999999392253E-9
332.00	2.7806399316432E-7
333.00	4.5206800791675E-7
334.00	9.9999999392253E-9
335.00	9.9999999392253E-9
336.00	4.7387499080287E-7
337.00	9.9999999392253E-9
338.00	9.9999999392253E-9
339.00	9.9999999392253E-9
340.00	3.7372601013885E-8
341.00	1.0621000257061E-7
342.00	9.9999999392253E-9
343.00	3.2833401064636E-7
344.00	3.9114399896789E-7
345.00	9.3067097850508E-7
346.00	4.4672700028059E-7
347.00	4.4461799575402E-7
348.00	1.4590400496672E-6
349.00	9.9999999392253E-9
350.00	1.5741900369903E-6
351.00	2.1105799987708E-6
352.00	9.9999999392253E-9
353.00	7.0009002683946E-7
354.00	9.9999999392253E-9
355.00	2.0910300690957E-7
356.00	2.9289898861862E-7
357.00	9.9999999392253E-9
358.00	9.9999999392253E-9
359.00	1.2876600408163E-7
360.00	3.3852501246656E-7
361.00	9.9999999392253E-9
362.00	3.447239862453E-7
363.00	5.5452301239711E-7
364.00	1.6361200323445E-6
365.00	2.3166899154603E-6
366.00	1.555929998176E-6
367.00	1.7225800093001E-6
368.00	2.0152599518042E-6
369.00	2.3875700208009E-6
370.00	2.9176298994571E-6
371.00	2.679119916138E-6
372.00	1.5938700244078E-6
373.00	2.4023499918258E-6
374.00	2.2006299786881E-6
375.00	3.3149599403259E-6
376.00	3.6019800973008E-6
377.00	3.6699200336443E-6
378.00	3.1119500363275E-6
379.00	4.0390300455329E-6
380.00	3.5965699680673E-6
381.00	1.5842699667701E-6
382.00	2.9095799618517E-6
383.00	2.0920299448335E-6
384.00	4.3518898564798E-6
385.00	4.7046501094883E-6
386.00	3.3783398976084E-6
387.00	2.7433600280347E-6
388.00	3.2311800168827E-6
389.00	2.0985301034671E-6
390.00	2.7789799332822E-6
391.00	3.4545100788819E-6
392.00	3.027749926332E-6
393.00	1.9145600163029E-6
394.00	3.3841799904621E-6
395.00	1.6076400015663E-6
396.00	3.0308299301396E-6
397.00	3.5014800232602E-6
398.00	4.6300401663757E-6
399.00	3.9092701626942E-6
400.00	4.7021399041114E-6
401.00	3.1431800380233E-6
402.00	2.8015599582432E-6
403.00	3.1808499443287E-6
404.00	2.4312998903042E-6
405.00	2.522599970689E-6
406.00	3.4157299069193E-6
407.00	3.8578100429731E-6
408.00	3.0442799925368E-6
409.00	4.5767301344313E-6
410.00	4.165389782429E-6
411.00	4.8917599997367E-6
412.00	4.2969400055881E-6
413.00	4.6424697757175E-6
414.00	3.9148899304564E-6
415.00	3.1439799386135E-6
416.00	2.0869799755019E-6
417.00	1.9145700207446E-6
418.00	9.4857000476622E-7
419.00	1.3431199477054E-6
420.00	1.3252099506644E-6
421.00	1.5117100247153E-6
422.00	2.0214499727444E-6
423.00	1.4999200175225E-6
424.00	2.123339982063E-6
425.00	3.6344199543237E-6
426.00	5.5547097872477E-6
427.00	4.8158899517148E-6
428.00	2.0308900730015E-6
429.00	2.0307099930506E-6
430.00	1.7776200138542E-6
431.00	1.6241200455624E-6
432.00	9.1248000444466E-7
433.00	1.2478400321925E-6
434.00	1.1125499668196E-6
435.00	1.0801900316437E-6
436.00	1.943959887285E-6
437.00	2.5231399831682E-6
438.00	2.4297200980072E-6
439.00	2.4693599698367E-6
440.00	2.0088600649615E-6
441.00	8.7069497567427E-7
442.00	1.6868999637154E-6
443.00	1.3201499768911E-6
444.00	1.2335100336713E-6
445.00	1.6261999462586E-6
446.00	1.7520500250612E-6
447.00	2.3196400888992E-6
448.00	2.2275501123659E-6
449.00	3.1144900276558E-6
450.00	3.2048599223344E-6
451.00	3.9669898797001E-6
452.00	4.1822399907687E-6
453.00	4.2042302084155E-6
454.00	3.9082001421775E-6
455.00	4.205830009596E-6
456.00	3.4795500596374E-6
457.00	3.4049699024763E-6
458.00	3.226680064472E-6
459.00	3.3749399790395E-6
460.00	3.591180075091E-6
461.00	2.7906899049412E-6
462.00	3.3081701076298E-6
463.00	2.6141099169763E-6
464.00	2.8267400011828E-6
465.00	3.041350055355E-6
466.00	2.8755900984834E-6
467.00	2.4958899302874E-6
468.00	2.5724000352056E-6
469.00	2.1295199985616E-6
470.00	1.9658900782815E-6
471.00	1.7481499980931E-6
472.00	1.7345599871987E-6
473.00	2.0757699985552E-6
474.00	1.7709600115268E-6
475.00	2.2447600258602E-6
476.00	2.1483899672603E-6
477.00	2.1037299120508E-6
478.00	2.0197398953314E-6
479.00	2.2098199679021E-6
480.00	2.4102901079459E-6
481.00	3.0208700536605E-6
482.00	3.4657700780372E-6
483.00	3.7949500892864E-6
484.00	3.593660039769E-6
485.00	3.8055400182202E-6
486.00	4.0183799683291E-6
487.00	4.6364098125196E-6
488.00	4.4446301217249E-6
489.00	4.6774598558841E-6
490.00	4.6740101424803E-6
491.00	5.4507800086867E-6
492.00	5.3186099648883E-6
493.00	4.6591899263149E-6
494.00	5.1003398766625E-6
495.00	3.8366702028725E-6
496.00	2.9196799005149E-6
497.00	2.426960008961E-6
498.00	2.1784398995806E-6
499.00	1.5374199620055E-6
500.00	1.4351099935084E-6
501.00	1.529630026198E-6
502.00	1.3401900105237E-6
503.00	1.3446799584926E-6
