300.00	3.5388799801694E-7
301.00	2.0104400277887E-7
302.00	9.9999999392253E-9
303.00	3.2469898769705E-7
304.00	1.0836100017286E-7
305.00	9.9999999392253E-9
306.00	9.9999999392253E-9
307.00	5.6950801763378E-7
308.00	9.9999999392253E-9
309.00	9.9999999392253E-9
310.00	9.9999999392253E-9
311.00	2.5218400878657E-7
312.00	9.9999999392253E-9
313.00	9.9999999392253E-9
314.00	9.9999999392253E-9
315.00	1.2273500260562E-7
316.00	9.9999999392253E-9
317.00	9.9999999392253E-9
318.00	9.9999999392253E-9
319.00	6.2031199377088E-7
320.00	9.9999999392253E-9
321.00	7.4369301827915E-9
322.00	9.9999999392253E-9
323.00	9.9999999392253E-9
324.00	7.4611801892388E-7
325.00	3.1919500997901E-7
326.00	9.9999999392253E-9
327.00	3.6078799325878E-7
328.00	2.3982698849068E-7
329.00	9.9999999392253E-9
330.00	9.8927003477911E-8
331.00	2.6869199132307E-7
332.00	9.9999999392253E-9
333.00	5.5339501159324E-7
334.00	9.9999999392253E-9
335.00	9.9999999392253E-9
336.00	1.8826099790203E-7
337.00	9.9999999392253E-9
338.00	9.9999999392253E-9
339.00	5.2963798680139E-8
340.00	9.9999999392253E-9
341.00	4.1723100707713E-7
342.00	9.9999999392253E-9
343.00	9.9999999392253E-9
344.00	9.9999999392253E-9
345.00	9.9999999392253E-9
346.00	1.7210099656495E-7
347.00	8.0256097589881E-7
348.00	1.9732900113922E-7
349.00	7.0598497359242E-7
350.00	9.9999999392253E-9
351.00	3.7870398728046E-7
352.00	7.7191401715027E-7
353.00	9.9999999392253E-9
354.00	9.9999999392253E-9
355.00	6.9936402269377E-7
356.00	1.282400035052E-6
357.00	2.1867299437872E-7
358.00	4.1436700826125E-7
359.00	5.0683900099102E-7
360.00	6.4783000652824E-7
361.00	2.8229499093868E-7
362.00	9.9999999392253E-9
363.00	9.9999999392253E-9
364.00	1.9468200207484E-7
365.00	9.9999999392253E-9
366.00	9.9999999392253E-9
367.00	2.46393000225E-7
368.00	1.8811600455138E-7
369.00	9.9999999392253E-9
370.00	2.2037899327643E-7
371.00	5.215479745857E-7
372.00	6.3336102584799E-7
373.00	1.067199946192E-6
374.00	1.1472000096546E-6
375.00	1.2451799875635E-6
376.00	1.1860199720104E-6
377.00	1.0738999662863E-6
378.00	1.1452000308054E-6
379.00	1.9701199107658E-6
380.00	1.9526698906702E-6
381.00	1.9064000298386E-6
382.00	6.0367000287442E-7
383.00	1.508400032435E-6
384.00	1.4642499763795E-6
385.00	1.5799499806235E-6
386.00	1.6610099464742E-6
387.00	2.1912899228482E-6
388.00	1.401200051987E-6
389.00	1.5071799452926E-6
390.00	1.412910023646E-6
391.00	1.7444300510761E-6
392.00	1.5914599771349E-6
393.00	1.991809995161E-6
394.00	1.6555200090806E-6
395.00	2.3126299311116E-6
396.00	1.642450001782E-6
397.00	1.5897500134088E-6
398.00	1.4301399460237E-6
399.00	1.1613800552368E-6
400.00	9.3705398285238E-7
401.00	1.0762199735836E-6
402.00	1.3551799611378E-6
403.00	1.1754600564018E-6
404.00	1.1489199778225E-6
405.00	1.6159400502147E-6
406.00	1.9593899196479E-6
407.00	2.5812998956098E-6
408.00	2.6579000405036E-6
409.00	2.1934899905318E-6
410.00	2.0220600163157E-6
411.00	1.7318300251645E-6
412.00	1.8597199868964E-6
413.00	1.899200015032E-6
414.00	2.2593999347009E-6
415.00	2.1412099613372E-6
416.00	2.0337399746495E-6
417.00	2.155989932362E-6
418.00	1.9263200101705E-6
419.00	1.8754999473458E-6
420.00	1.3847300124326E-6
421.00	2.0678000964836E-6
422.00	2.3079699076334E-6
423.00	2.4333201054105E-6
424.00	2.2893900677445E-6
425.00	2.2195199562702E-6
426.00	1.621879960112E-6
427.00	1.3998900385559E-6
428.00	1.3121899655744E-6
429.00	1.1244200095462E-6
430.00	1.3926800193076E-6
431.00	1.5691799717388E-6
432.00	1.5615299844285E-6
433.00	1.4607400089517E-6
434.00	1.6321199609592E-6
435.00	1.7178599591716E-6
436.00	2.0300699361542E-6
437.00	1.9054699578192E-6
438.00	1.544039946566E-6
439.00	2.1670200567314E-6
440.00	2.259469965793E-6
441.00	2.0459499410208E-6
442.00	2.6202399112663E-6
443.00	2.380749947406E-6
444.00	2.5380700208189E-6
445.00	2.4534899694117E-6
446.00	2.2147999061417E-6
447.00	2.1174901121412E-6
448.00	2.300750111317E-6
449.00	2.3824400159356E-6
450.00	1.8412099507259E-6
451.00	1.6712599517632E-6
452.00	2.0528900677164E-6
453.00	1.5808300304343E-6
454.00	1.3126699514032E-6
455.00	1.4686199847347E-6
456.00	1.4500000133921E-6
457.00	1.2496200270107E-6
458.00	1.1795000318671E-6
459.00	1.5997800346668E-6
460.00	1.6359499568352E-6
461.00	2.0871600554528E-6
462.00	2.1031501091784E-6
463.00	2.5340200409119E-6
464.00	2.1973798993713E-6
465.00	2.3724799120828E-6
466.00	2.6788200102601E-6
467.00	2.6341599550506E-6
468.00	2.6438499389769E-6
469.00	2.7424800919107E-6
470.00	2.5388699214091E-6
471.00	2.7935800517298E-6
472.00	2.8256999939913E-6
473.00	3.1440099519386E-6
474.00	2.7327400857757E-6
475.00	3.0951900953369E-6
476.00	2.8244101031305E-6
477.00	2.5992599148594E-6
478.00	2.1800899503432E-6
479.00	2.4925400339271E-6
480.00	2.4410101104877E-6
481.00	2.509610112611E-6
482.00	2.550500084908E-6
483.00	2.5127599201369E-6
484.00	2.5627500690462E-6
485.00	2.3171101020125E-6
486.00	1.8276100490766E-6
487.00	1.8267400037075E-6
488.00	1.4148699847283E-6
489.00	1.4278599564932E-6
490.00	1.0471100040377E-6
491.00	1.054030008163E-6
492.00	1.3599000112663E-6
493.00	1.1333700058458E-6
494.00	1.3716600051339E-6
495.00	1.4803399608354E-6
496.00	1.631760028431E-6
497.00	2.0981899524486E-6
498.00	2.4504299744876E-6
499.00	2.732989969445E-6
500.00	2.5899601041601E-6
501.00	3.0539499675797E-6
502.00	2.9062000521662E-6
503.00	2.3010400127532E-6
504.00	2.5939300485334E-6
505.00	2.4796900106594E-6
506.00	2.1589899006358E-6
507.00	2.1134999315109E-6
508.00	2.2140200144349E-6
509.00	2.1703399397666E-6
510.00	2.2807300865679E-6
511.00	2.3529200916528E-6
512.00	2.5433600967517E-6
513.00	2.808310000546E-6
514.00	3.0476999199891E-6
