300.10	2.4010000743147E-6
300.20	2.2120900666778E-6
300.30	2.0231800590409E-6
300.40	1.834270051404E-6
300.50	1.6453600437671E-6
300.60	1.8666399910217E-6
300.70	2.0879299427179E-6
300.80	2.3092100036592E-6
300.90	2.5304900646006E-6
301.00	2.7517698981683E-6
301.10	2.456949914631E-6
301.20	2.1621299310937E-6
301.30	1.8673099475564E-6
301.40	1.572489964019E-6
301.50	1.2776699804817E-6
301.60	9.5000001465451E-7
301.70	9.5000001465451E-7
301.80	9.5000001465451E-7
301.90	9.5000001465451E-7
302.00	9.5000001465451E-7
302.10	9.5000001465451E-7
302.20	9.5000001465451E-7
302.30	9.5000001465451E-7
302.40	1.3977299886392E-6
302.50	2.2797798919783E-6
302.60	2.8005399599351E-6
302.70	3.321300027892E-6
302.80	3.8420598684752E-6
302.90	4.3628301682475E-6
303.00	4.8835900088307E-6
303.10	5.0561397983984E-6
303.20	5.2287000471551E-6
303.30	5.4012598411646E-6
303.40	5.5738100854796E-6
303.50	5.7463698794891E-6
303.60	4.5054598558636E-6
303.70	3.2645600640535E-6
303.80	2.023650040428E-6
303.90	9.5000001465451E-7
304.00	9.5000001465451E-7
304.10	9.5000001465451E-7
304.20	9.5000001465451E-7
304.30	9.5000001465451E-7
304.40	9.5000001465451E-7
304.50	9.5000001465451E-7
304.60	9.5000001465451E-7
304.70	9.5000001465451E-7
304.80	9.5000001465451E-7
304.90	9.5000001465451E-7
305.00	9.5000001465451E-7
305.10	9.5000001465451E-7
305.20	9.5000001465451E-7
305.30	9.5000001465451E-7
305.40	9.5000001465451E-7
305.50	9.5000001465451E-7
305.60	1.3954199857835E-6
305.70	3.8854400372657E-6
305.80	6.3754700931895E-6
305.90	8.865499694366E-6
306.00	1.1355499736965E-5
306.10	9.5719997261767E-6
306.20	7.7884697020636E-6
306.30	6.0049401326978E-6
306.40	4.2214201130264E-6
306.50	2.4378900889133E-6
306.60	1.5093600040927E-6
306.70	9.5000001465451E-7
306.80	9.5000001465451E-7
